nct_id,sponsor_types,num_collaborators,countries,num_countries,lead_sponsor_type
NCT05484323,OTHER,0,Greece,1,OTHER
NCT02146716,OTHER,0,France,1,OTHER
NCT00820911,INDUSTRY,0,Argentina;Australia;Austria;Belgium;Brazil;Colombia;Czechia;France;Germany;Italy;Netherlands;Norway;Singapore;Slovakia;Spain;Switzerland;Taiwan,17,INDUSTRY
NCT01531790,INDUSTRY,0,China,1,INDUSTRY
NCT01014013,INDUSTRY,0,,0,INDUSTRY
NCT02068352,INDUSTRY,0,United States;Australia;Poland,3,INDUSTRY
NCT01690923,INDUSTRY,0,Australia,1,INDUSTRY
NCT03982667,OTHER,0,Malaysia,1,OTHER
NCT01829230,INDUSTRY,0,United States,1,INDUSTRY
NCT02230956,INDUSTRY,0,United States;Czechia;Denmark,3,INDUSTRY
NCT00198081,OTHER,0,United States,1,OTHER
NCT03016403,OTHER,0,United States,1,OTHER
NCT00092443,INDUSTRY,0,,0,INDUSTRY
NCT00686816,INDUSTRY,0,Russia,1,INDUSTRY
NCT00980031,OTHER,0,United States,1,OTHER
NCT00458380,OTHER,0,Italy,1,OTHER
NCT00561158,NIH;OTHER,2,,0,NIH
NCT02111421,OTHER,0,China,1,OTHER
NCT01752010,OTHER,0,United States,1,OTHER
NCT01386151,OTHER,0,United Kingdom,1,OTHER
NCT00142649,NIH,0,,0,NIH
NCT02753829,OTHER,0,,0,OTHER
NCT00003325,NETWORK;NIH,1,United States,1,NETWORK
NCT04051476,OTHER,1,Germany,1,OTHER
NCT01425060,OTHER,0,United States,1,OTHER
NCT04621500,OTHER;FED;NIH,2,United States,1,OTHER
NCT00886509,OTHER,0,Switzerland,1,OTHER
NCT03512002,OTHER,0,United States,1,OTHER
NCT00665496,INDUSTRY,0,United States;Canada;France;Germany;Italy;Netherlands;Norway;Poland;Spain;Sweden;United Kingdom,11,INDUSTRY
NCT02724033,OTHER,0,United States,1,OTHER
NCT02025569,OTHER,0,United States,1,OTHER
NCT02452502,OTHER,1,China,1,OTHER
NCT02259595,INDUSTRY,0,United States,1,INDUSTRY
NCT01617083,OTHER,1,United States,1,OTHER
NCT00350779,INDUSTRY,0,,0,INDUSTRY
NCT00653016,INDUSTRY,0,,0,INDUSTRY
NCT00241579,OTHER,0,United States,1,OTHER
NCT00636870,INDUSTRY,0,United States,1,INDUSTRY
NCT00640016,INDUSTRY;OTHER,2,Australia;Germany;Netherlands;Poland;United Kingdom,5,INDUSTRY
NCT02417233,OTHER,1,South Africa,1,OTHER
NCT05094986,OTHER;UNKNOWN,5,Spain,1,OTHER
NCT00795821,INDUSTRY,0,United States;Argentina;Finland;Poland;Russia,5,INDUSTRY
NCT00223925,INDUSTRY,0,United States,1,INDUSTRY
NCT02756715,OTHER,0,South Korea,1,OTHER
NCT03113786,INDUSTRY,0,United States,1,INDUSTRY
NCT01155388,INDUSTRY,0,United States,1,INDUSTRY
NCT02436161,OTHER_GOV,0,,0,OTHER_GOV
NCT01879033,OTHER,0,United States,1,OTHER
NCT01448850,INDUSTRY,0,United States;Bulgaria;Czechia;Hungary;Latvia;Lithuania;Philippines;Poland;Ukraine;United Kingdom,10,INDUSTRY
NCT03119311,OTHER,0,South Korea,1,OTHER
NCT02054247,OTHER,0,,0,OTHER
NCT04848220,INDUSTRY,1,United States;Australia;Netherlands;Sweden;United Kingdom,5,INDUSTRY
NCT00651573,OTHER,0,United States;India,2,OTHER
NCT06624345,OTHER;UNKNOWN,2,Taiwan,1,OTHER
NCT00005854,OTHER;NIH,1,United States,1,OTHER
NCT00572559,INDUSTRY,0,United States;Puerto Rico,2,INDUSTRY
NCT02105779,OTHER,0,United States,1,OTHER
NCT01759992,OTHER,0,Spain,1,OTHER
NCT03601832,OTHER;UNKNOWN,3,Czechia,1,OTHER
NCT02603237,OTHER,0,Germany,1,OTHER
NCT00264914,INDUSTRY,0,United States;Australia;Belgium;Brazil;Canada;France;Germany;Hong Kong;Hungary;Russia;Switzerland,11,INDUSTRY
NCT03116919,OTHER,0,United States,1,OTHER
NCT02488096,OTHER,0,Canada,1,OTHER
NCT01643798,OTHER;NIH,1,United States,1,OTHER
NCT00276900,OTHER;NIH,1,United States,1,OTHER
NCT02399202,INDUSTRY,0,Bulgaria;Germany,2,INDUSTRY
NCT01164904,INDUSTRY,0,United States;Australia;New Zealand,3,INDUSTRY
NCT02766517,INDUSTRY,0,United States,1,INDUSTRY
NCT02857803,OTHER;UNKNOWN,1,Portugal,1,OTHER
NCT03731819,OTHER,0,South Korea,1,OTHER
NCT02140619,OTHER_GOV,1,China,1,OTHER_GOV
NCT04715282,OTHER,0,,0,OTHER
NCT01954199,OTHER,0,Brazil,1,OTHER
NCT04577794,INDUSTRY,0,Georgia;Moldova;Poland;Ukraine,4,INDUSTRY
NCT02369198,OTHER;UNKNOWN,1,Australia,1,OTHER
NCT00191425,INDUSTRY,0,Germany,1,INDUSTRY
NCT00918736,OTHER;OTHER_GOV,1,Taiwan,1,OTHER
NCT01865331,INDUSTRY,0,Germany,1,INDUSTRY
NCT05026918,OTHER,0,Pakistan,1,OTHER
NCT00175201,OTHER,0,Denmark,1,OTHER
NCT01263327,OTHER;INDUSTRY,2,China,1,OTHER
NCT04472741,OTHER,0,,0,OTHER
NCT03835013,OTHER,0,United Kingdom,1,OTHER
NCT02925299,OTHER;NIH,8,United States;United Kingdom,2,OTHER
NCT02241720,OTHER,0,United States,1,OTHER
NCT02270177,OTHER,1,Norway,1,OTHER
NCT01490762,INDUSTRY,0,United States,1,INDUSTRY
NCT00611676,OTHER;INDUSTRY,1,,0,OTHER
NCT04705077,INDUSTRY,0,Australia,1,INDUSTRY
NCT00723398,OTHER,0,United States,1,OTHER
NCT01148537,INDUSTRY,0,United States,1,INDUSTRY
NCT03803358,OTHER;UNKNOWN,2,Germany,1,OTHER
NCT06003959,OTHER,0,Turkey (Türkiye),1,OTHER
NCT02415231,OTHER,0,United States,1,OTHER
NCT04293367,OTHER,0,United States,1,OTHER
NCT02199899,INDUSTRY,0,,0,INDUSTRY
NCT00921804,INDUSTRY,0,United States,1,INDUSTRY
NCT03846570,OTHER;INDUSTRY,1,Netherlands,1,OTHER
NCT04547023,OTHER;NIH,1,United States,1,OTHER
NCT02562859,INDUSTRY,0,Belgium,1,INDUSTRY
NCT01641250,INDUSTRY,0,France;Germany;Italy,3,INDUSTRY
NCT02647892,OTHER,0,United States,1,OTHER
NCT01740128,FED,0,United States,1,FED
NCT00219843,INDUSTRY,0,Australia,1,INDUSTRY
NCT04150601,OTHER,0,Belgium,1,OTHER
NCT03329560,OTHER,0,United States,1,OTHER
NCT02950220,OTHER;NIH,1,United States,1,OTHER
NCT00107991,OTHER,0,,0,OTHER
NCT02363634,NETWORK,0,United States,1,NETWORK
NCT03164915,INDUSTRY,0,South Korea,1,INDUSTRY
NCT03750578,OTHER,0,Canada,1,OTHER
NCT01667497,OTHER,0,Canada,1,OTHER
NCT00858988,OTHER;FED,3,Malawi,1,OTHER
NCT01685775,OTHER,0,Germany,1,OTHER
NCT01615835,INDUSTRY,0,United States,1,INDUSTRY
NCT06352983,OTHER,0,Sweden,1,OTHER
NCT00911534,INDUSTRY,0,United States,1,INDUSTRY
NCT03692559,OTHER,0,,0,OTHER
NCT02617550,INDUSTRY,1,Germany,1,INDUSTRY
NCT04708197,OTHER,0,Egypt,1,OTHER
NCT02111980,OTHER;INDUSTRY,1,United States,1,OTHER
NCT00398684,OTHER_GOV;OTHER;NIH,3,Thailand,1,OTHER_GOV
NCT04594941,INDUSTRY,0,United States,1,INDUSTRY
NCT01021176,OTHER;UNKNOWN,1,United States,1,OTHER
NCT01537380,OTHER,0,France,1,OTHER
NCT02279667,INDUSTRY,0,Portugal,1,INDUSTRY
NCT00810147,INDUSTRY,0,United States;Denmark;Finland;Sweden,4,INDUSTRY
NCT01727128,INDUSTRY,0,Bulgaria;Germany;Russia,3,INDUSTRY
NCT02229305,OTHER;UNKNOWN;OTHER_GOV,3,United States,1,OTHER
NCT02038686,OTHER,1,Spain,1,OTHER
NCT00180284,INDUSTRY,0,United States,1,INDUSTRY
NCT04146025,OTHER,0,United States,1,OTHER
NCT00913003,OTHER,0,,0,OTHER
NCT02101970,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01294462,INDUSTRY,0,Japan;South Korea;Taiwan,3,INDUSTRY
NCT00491777,INDUSTRY;OTHER;UNKNOWN,2,,0,INDUSTRY
NCT04380519,INDUSTRY,2,Russia,1,INDUSTRY
NCT01132313,INDUSTRY,0,United States;Australia;Austria;France;Germany;New Zealand;Portugal;Romania;Spain;Switzerland,10,INDUSTRY
NCT02074904,OTHER,0,United States,1,OTHER
NCT02656537,INDUSTRY,0,Australia;France;Germany;Hong Kong;Italy,5,INDUSTRY
NCT00283842,INDUSTRY,0,United States,1,INDUSTRY
NCT00221000,INDUSTRY,0,United States;Australia;Austria;Belgium;Canada;France;Germany;Italy;Mexico;Slovakia;South Africa,11,INDUSTRY
NCT00440466,INDUSTRY,0,United States,1,INDUSTRY
NCT03368599,OTHER,0,South Korea,1,OTHER
NCT02349880,OTHER,0,,0,OTHER
NCT02898883,OTHER,2,United States,1,OTHER
NCT02858388,INDUSTRY;OTHER,1,Italy,1,INDUSTRY
NCT05711472,OTHER,0,Turkey (Türkiye),1,OTHER
NCT02641249,OTHER,0,United States,1,OTHER
NCT00002634,OTHER,0,United States,1,OTHER
NCT01763671,OTHER,0,France,1,OTHER
NCT01609140,INDUSTRY,0,United States;Canada;Czechia;Germany;Hungary;New Zealand;Norway;Slovakia;South Africa,9,INDUSTRY
NCT00143377,INDUSTRY,1,,0,INDUSTRY
NCT02123342,OTHER,0,Malaysia,1,OTHER
NCT01866735,OTHER;FED,3,United States,1,OTHER
NCT02634346,INDUSTRY,0,United States;Bulgaria;Serbia;Ukraine,4,INDUSTRY
NCT00736229,OTHER;INDUSTRY,1,United States,1,OTHER
NCT04081350,INDUSTRY,1,United States,1,INDUSTRY
NCT01926639,OTHER;OTHER_GOV,2,Norway,1,OTHER
NCT05821543,OTHER,0,Russia,1,OTHER
NCT00476034,INDUSTRY,0,Australia;Austria;Czechia;Finland;Germany;Hungary;Israel;Netherlands;New Zealand;Poland;Slovakia;South Africa;Spain;Sweden;Turkey (Türkiye),15,INDUSTRY
NCT01703832,INDUSTRY,0,Germany,1,INDUSTRY
NCT01848990,INDUSTRY,0,United States,1,INDUSTRY
NCT01034995,INDUSTRY,0,Belgium;Canada;Chile;Estonia;Finland;France;Germany;Netherlands;Russia;Slovakia;South Africa;Sweden,12,INDUSTRY
NCT01802593,OTHER_GOV,0,Israel,1,OTHER_GOV
NCT00283075,OTHER,0,United States,1,OTHER
NCT00426127,OTHER;INDUSTRY,1,United States,1,OTHER
NCT04488120,INDUSTRY,0,,0,INDUSTRY
NCT00076050,OTHER;NIH,1,United States,1,OTHER
NCT02195895,OTHER,0,United States,1,OTHER
NCT03263546,OTHER;OTHER_GOV,2,Sweden,1,OTHER
NCT01431170,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01336621,INDUSTRY,0,Belgium;Bulgaria;France;Germany;Italy;Netherlands;Poland;Russia;Thailand;Ukraine,10,INDUSTRY
NCT03903211,OTHER,0,South Korea,1,OTHER
NCT02949830,INDUSTRY,0,United States;Sweden;United Kingdom,3,INDUSTRY
NCT00826488,OTHER,0,United States,1,OTHER
NCT01819428,OTHER;INDUSTRY,1,South Korea,1,OTHER
NCT02082665,INDUSTRY,0,United States;Spain,2,INDUSTRY
NCT04485663,INDUSTRY,0,China;Hong Kong;Moldova;New Zealand;South Korea;United Kingdom,6,INDUSTRY
NCT02080052,OTHER;NIH,1,United States,1,OTHER
NCT01750918,INDUSTRY,0,United States;Belgium;France;Italy;Japan;Netherlands;Spain;United Kingdom,8,INDUSTRY
NCT00838474,OTHER_GOV,0,Israel,1,OTHER_GOV
NCT03720665,OTHER,0,Germany,1,OTHER
NCT03940716,OTHER;NIH,1,United States,1,OTHER
NCT02478190,OTHER,0,United States,1,OTHER
NCT03467971,INDUSTRY,0,Mexico,1,INDUSTRY
NCT01769586,FED,0,United States,1,FED
NCT01348854,INDUSTRY,0,Austria;France;Germany,3,INDUSTRY
NCT01565057,OTHER,2,United Kingdom,1,OTHER
NCT03227731,OTHER;NETWORK,2,South Africa,1,OTHER
NCT02021851,OTHER,0,Turkey (Türkiye),1,OTHER
NCT07404540,OTHER,0,Hungary,1,OTHER
NCT03531749,OTHER,1,,0,OTHER
NCT01021995,INDUSTRY,0,United Kingdom,1,INDUSTRY
NCT03993080,OTHER,3,Finland,1,OTHER
NCT02023008,OTHER;NIH,1,United States,1,OTHER
NCT00729222,INDUSTRY;UNKNOWN,1,,0,INDUSTRY
NCT02372214,OTHER,0,Brazil,1,OTHER
NCT03006328,OTHER;NIH,1,United States,1,OTHER
NCT02347293,OTHER,0,Sweden,1,OTHER
NCT04568161,OTHER,2,Brazil,1,OTHER
NCT01593995,OTHER,0,South Korea,1,OTHER
NCT01216852,INDUSTRY,0,United States,1,INDUSTRY
NCT03385681,OTHER;OTHER_GOV,11,Norway,1,OTHER
NCT03686813,OTHER;FED,1,United States,1,OTHER
NCT05740553,OTHER,0,United States,1,OTHER
NCT02995876,OTHER,0,Syria,1,OTHER
NCT01479075,OTHER,0,Germany,1,OTHER
NCT03110965,OTHER,0,United States,1,OTHER
NCT04187560,INDUSTRY,0,United States,1,INDUSTRY
NCT04892862,OTHER,0,Turkey (Türkiye),1,OTHER
NCT01602822,OTHER;INDUSTRY,3,United States,1,OTHER
NCT00962208,OTHER;INDUSTRY,1,China,1,OTHER
NCT01074541,OTHER,1,Denmark,1,OTHER
NCT00400517,OTHER;NIH,1,United States,1,OTHER
NCT01932905,OTHER,0,Brazil,1,OTHER
NCT01388426,OTHER_GOV,0,Singapore,1,OTHER_GOV
NCT00096655,INDUSTRY,0,,0,INDUSTRY
NCT01308567,INDUSTRY,0,United States;Australia;Belarus;Brazil;Canada;China;Czechia;Denmark;Finland;France;Germany;Israel;Italy;Japan;Mexico;Peru;Poland;Portugal;Romania;Russia;Spain;Sweden;Taiwan;Turkey (Türkiye);Ukraine,25,INDUSTRY
NCT03599102,OTHER,0,United States,1,OTHER
NCT04738890,OTHER,1,United Kingdom,1,OTHER
NCT05003089,INDUSTRY,0,Netherlands,1,INDUSTRY
NCT04113200,OTHER;INDUSTRY,1,United Kingdom,1,OTHER
NCT00000662,NIH;INDUSTRY,1,United States,1,NIH
NCT02813941,OTHER;UNKNOWN;FED,2,Canada,1,OTHER
NCT02679521,OTHER,0,,0,OTHER
NCT00179244,OTHER;INDUSTRY,1,United States,1,OTHER
NCT05500638,OTHER,0,Turkey (Türkiye),1,OTHER
NCT00115349,OTHER;NIH,1,United States,1,OTHER
NCT04234087,OTHER,0,Lithuania,1,OTHER
NCT01153841,INDUSTRY,0,Vietnam,1,INDUSTRY
NCT02464046,INDUSTRY,0,United States;Germany;Netherlands,3,INDUSTRY
NCT02093689,INDUSTRY,0,Austria;Germany,2,INDUSTRY
NCT03342963,INDUSTRY,0,Japan,1,INDUSTRY
NCT02579070,OTHER;OTHER_GOV,6,United Kingdom,1,OTHER
NCT02586961,OTHER;OTHER_GOV,1,France,1,OTHER
NCT02384122,OTHER;UNKNOWN,11,Netherlands,1,OTHER
NCT05913115,INDUSTRY,0,Japan,1,INDUSTRY
NCT01934413,OTHER,0,United States,1,OTHER
NCT01244568,OTHER;NIH,2,United States,1,OTHER
NCT03721237,OTHER,0,Italy,1,OTHER
NCT01184378,INDUSTRY,0,France,1,INDUSTRY
NCT02489279,INDUSTRY;NIH,1,United States,1,INDUSTRY
NCT04040140,OTHER,0,United States,1,OTHER
NCT00675324,OTHER;OTHER_GOV;UNKNOWN,2,Sweden,1,OTHER
NCT02940158,OTHER;OTHER_GOV,2,Canada,1,OTHER
NCT02060019,INDUSTRY,0,South Korea,1,INDUSTRY
NCT03030183,INDUSTRY,0,United States,1,INDUSTRY
NCT03943693,OTHER,0,United States,1,OTHER
NCT00140426,OTHER;INDUSTRY;NIH,2,United States,1,OTHER
NCT03050229,OTHER;INDUSTRY,2,Japan,1,OTHER
NCT01142128,OTHER;INDUSTRY,1,United States,1,OTHER
NCT02182050,INDUSTRY,0,,0,INDUSTRY
NCT00491985,INDUSTRY,0,Thailand,1,INDUSTRY
NCT00273806,OTHER;FED,2,United States,1,OTHER
NCT01702857,FED;INDUSTRY,2,Puerto Rico,1,FED
NCT02251886,OTHER,0,,0,OTHER
NCT01681147,OTHER;INDUSTRY,1,United States,1,OTHER
NCT02857660,OTHER;UNKNOWN,2,Germany,1,OTHER
NCT03848715,OTHER,0,United States,1,OTHER
NCT00660257,INDUSTRY;OTHER_GOV,1,China,1,INDUSTRY
NCT02561169,OTHER,2,Canada,1,OTHER
NCT05394870,OTHER,0,Turkey (Türkiye),1,OTHER
NCT04001556,OTHER,0,France,1,OTHER
NCT00803023,INDUSTRY,0,United States,1,INDUSTRY
NCT00871247,INDUSTRY,0,Canada,1,INDUSTRY
NCT01340417,OTHER,0,France,1,OTHER
NCT03870503,OTHER,0,Egypt,1,OTHER
NCT00693706,INDUSTRY,0,United States,1,INDUSTRY
NCT01471821,OTHER,0,Spain,1,OTHER
NCT03117816,OTHER;INDUSTRY,2,France;Germany,2,OTHER
NCT01215370,OTHER,0,Netherlands,1,OTHER
NCT00269191,INDUSTRY,0,,0,INDUSTRY
NCT02779582,OTHER,0,Canada,1,OTHER
NCT01311271,OTHER,4,South Korea,1,OTHER
NCT01832506,INDUSTRY,0,Japan,1,INDUSTRY
NCT00712335,OTHER,0,South Korea,1,OTHER
NCT01507181,OTHER,0,United States,1,OTHER
NCT00222443,OTHER,0,United States,1,OTHER
NCT01319409,OTHER;NIH,1,United States,1,OTHER
NCT03216512,OTHER;INDUSTRY,1,United States,1,OTHER
NCT03755362,OTHER;FED,2,United States,1,OTHER
NCT01037517,OTHER,0,Canada,1,OTHER
NCT01624935,OTHER,0,China,1,OTHER
NCT01682941,OTHER;NIH,1,United States,1,OTHER
NCT03638713,OTHER,0,Taiwan,1,OTHER
NCT00750308,OTHER;NIH,1,,0,OTHER
NCT02314728,OTHER,0,United States,1,OTHER
NCT02314091,OTHER,0,Turkey (Türkiye),1,OTHER
NCT03217942,OTHER,0,Denmark,1,OTHER
NCT05004623,OTHER,0,Brazil,1,OTHER
NCT02452216,OTHER,0,United States,1,OTHER
NCT02887859,INDUSTRY;OTHER,1,United States,1,INDUSTRY
NCT00399087,INDUSTRY,0,United States,1,INDUSTRY
NCT00748111,OTHER;OTHER_GOV,1,France,1,OTHER
NCT02223481,INDUSTRY,0,,0,INDUSTRY
NCT00671177,FED,0,United States,1,FED
NCT00123084,OTHER;NIH,1,United States,1,OTHER
NCT03926286,OTHER;UNKNOWN,2,United States,1,OTHER
NCT04526990,INDUSTRY;OTHER,1,Argentina;Chile;Mexico;Pakistan;Russia,5,INDUSTRY
NCT06877780,OTHER,1,Syria,1,OTHER
NCT02683213,OTHER;OTHER_GOV;UNKNOWN,6,Sweden,1,OTHER
NCT00705835,OTHER;UNKNOWN,1,United States,1,OTHER
NCT00463788,INDUSTRY,0,Australia;Austria;Belgium;Germany;Ireland;Israel;Italy;New Zealand;Portugal;Spain;United Kingdom,11,INDUSTRY
NCT01904539,INDUSTRY,0,United States,1,INDUSTRY
NCT01090466,OTHER,0,United Kingdom,1,OTHER
NCT05297032,INDUSTRY,1,United States,1,INDUSTRY
NCT02483702,OTHER,0,United States,1,OTHER
NCT01794169,OTHER;INDUSTRY,1,Sweden,1,OTHER
NCT05014334,OTHER,0,China,1,OTHER
NCT03543982,INDUSTRY,0,Canada,1,INDUSTRY
NCT00430937,INDUSTRY,0,,0,INDUSTRY
NCT02903927,INDUSTRY,0,,0,INDUSTRY
NCT03722641,INDUSTRY,0,Sweden,1,INDUSTRY
NCT00343980,INDUSTRY,0,Australia;Croatia;India;North Macedonia;Philippines;Russia;Turkey (Türkiye),7,INDUSTRY
NCT00878397,OTHER,1,Kenya,1,OTHER
NCT00223639,OTHER;NIH,2,United States,1,OTHER
NCT00064896,NIH,0,United States,1,NIH
NCT03951402,INDUSTRY,0,Germany,1,INDUSTRY
NCT03376698,OTHER,0,Japan,1,OTHER
NCT02174393,OTHER;UNKNOWN,2,United States,1,OTHER
NCT01215227,INDUSTRY,0,,0,INDUSTRY
NCT01011530,INDUSTRY,0,United States,1,INDUSTRY
NCT00648986,OTHER;INDUSTRY,1,United States,1,OTHER
NCT02168803,INDUSTRY,0,United States,1,INDUSTRY
NCT04164563,OTHER,0,United States,1,OTHER
NCT02077907,OTHER;FED,4,,0,OTHER
NCT01689623,INDUSTRY,0,United States,1,INDUSTRY
NCT00034047,NIH,0,United States,1,NIH
NCT00724815,INDUSTRY,0,United States,1,INDUSTRY
NCT04837495,OTHER,0,Egypt,1,OTHER
NCT01715844,OTHER,0,United States,1,OTHER
NCT00437333,OTHER,0,Italy,1,OTHER
NCT02499341,OTHER,0,Greece,1,OTHER
NCT01771640,OTHER_GOV,0,Iran,1,OTHER_GOV
NCT03404986,OTHER,0,Egypt,1,OTHER
NCT00933712,INDUSTRY,0,Brazil,1,INDUSTRY
NCT05054205,OTHER,1,Turkey (Türkiye),1,OTHER
NCT00013520,NIH,0,United States;Puerto Rico,2,NIH
NCT02550444,OTHER,0,,0,OTHER
NCT01973400,OTHER;OTHER_GOV,2,Malaysia,1,OTHER
NCT03705780,OTHER,0,China,1,OTHER
NCT04487262,OTHER,0,Denmark,1,OTHER
NCT00528060,OTHER_GOV;INDUSTRY,2,France,1,OTHER_GOV
NCT03806673,OTHER,0,Egypt,1,OTHER
NCT00321282,OTHER,0,United States,1,OTHER
NCT01405456,OTHER,0,United States,1,OTHER
NCT00414973,INDUSTRY,0,China,1,INDUSTRY
NCT04341584,OTHER,0,France,1,OTHER
NCT02784145,OTHER,0,Germany,1,OTHER
NCT00020501,NIH,1,United States,1,NIH
NCT03209193,OTHER,0,South Korea,1,OTHER
NCT02527642,OTHER;INDUSTRY,1,United States,1,OTHER
NCT02716714,OTHER;INDUSTRY,10,South Korea,1,OTHER
NCT04234802,OTHER;FED,1,United States,1,OTHER
NCT00363909,OTHER;NIH,1,United States,1,OTHER
NCT00693238,OTHER,0,United States,1,OTHER
NCT01443247,OTHER,0,India,1,OTHER
NCT03810053,OTHER,0,United States,1,OTHER
NCT06370286,OTHER,0,Taiwan,1,OTHER
NCT05545644,OTHER,1,,0,OTHER
NCT00616109,OTHER,0,United States,1,OTHER
NCT04250727,OTHER,0,United States,1,OTHER
NCT05300542,INDUSTRY,1,Germany,1,INDUSTRY
NCT02393443,OTHER,0,United States,1,OTHER
NCT00347659,INDUSTRY,0,United States,1,INDUSTRY
NCT03358940,OTHER,0,,0,OTHER
NCT01483716,OTHER,0,United Kingdom,1,OTHER
NCT04208867,OTHER,1,India,1,OTHER
NCT03990090,INDUSTRY,0,China,1,INDUSTRY
NCT01555593,OTHER,1,Italy,1,OTHER
NCT02505737,OTHER,1,United States,1,OTHER
NCT01670292,OTHER;NIH,2,United States,1,OTHER
NCT04009889,INDUSTRY,0,Germany,1,INDUSTRY
NCT00958568,INDUSTRY,0,United States;Argentina;India;Mexico;Puerto Rico;Russia;South Africa;Turkey (Türkiye),8,INDUSTRY
NCT00177749,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01454791,INDIV;INDUSTRY,1,United States,1,INDIV
NCT05043337,OTHER,0,Taiwan,1,OTHER
NCT03196505,OTHER,0,United States,1,OTHER
NCT00368550,OTHER;NIH,1,United States,1,OTHER
NCT02419417,INDUSTRY,0,United States;Australia;Canada;France;Spain,5,INDUSTRY
NCT01689324,INDUSTRY,0,Japan,1,INDUSTRY
NCT02197182,INDUSTRY,0,United States,1,INDUSTRY
NCT00549302,INDUSTRY,1,United States;Belgium;Canada;France;Germany;Ireland;Italy;Japan;Spain;United Kingdom,10,INDUSTRY
NCT02343484,OTHER,0,Greece,1,OTHER
NCT04376086,OTHER,0,Egypt,1,OTHER
NCT03720847,OTHER;NIH,1,United States,1,OTHER
NCT00134615,OTHER;NIH,2,United States,1,OTHER
NCT02869087,INDUSTRY;NETWORK;OTHER,3,Austria;Belgium;Germany;New Zealand,4,INDUSTRY
NCT02000817,INDUSTRY,1,Belgium,1,INDUSTRY
NCT01263353,INDUSTRY,0,Germany,1,INDUSTRY
NCT00497315,OTHER;INDUSTRY,2,Belgium,1,OTHER
NCT04658563,OTHER,0,Turkey (Türkiye),1,OTHER
NCT04441788,INDUSTRY,0,Czechia;Germany;Hungary;United Kingdom,4,INDUSTRY
NCT03642600,OTHER,0,Belgium,1,OTHER
NCT00227656,OTHER;NIH,1,United States,1,OTHER
NCT05314894,OTHER,0,Turkey (Türkiye),1,OTHER
NCT02797210,OTHER;OTHER_GOV,1,Canada,1,OTHER
NCT01862692,OTHER,0,United States,1,OTHER
NCT00390546,OTHER,2,United States;Canada,2,OTHER
NCT01584427,OTHER,1,Denmark,1,OTHER
NCT03144388,OTHER,0,United States,1,OTHER
NCT02141698,INDUSTRY,1,,0,INDUSTRY
NCT05904002,OTHER,0,Egypt,1,OTHER
NCT03753620,OTHER,0,France,1,OTHER
NCT03359408,OTHER;UNKNOWN;OTHER_GOV,4,Germany,1,OTHER
NCT00135824,INDUSTRY,0,Germany,1,INDUSTRY
NCT02866227,INDUSTRY,0,United States,1,INDUSTRY
NCT01801462,OTHER,0,Denmark,1,OTHER
NCT00860912,OTHER,0,,0,OTHER
NCT04706871,OTHER,0,China,1,OTHER
NCT04041843,OTHER,0,United States,1,OTHER
NCT00447694,INDUSTRY,0,United States,1,INDUSTRY
NCT03066713,OTHER;FED,1,United States,1,OTHER
NCT01220557,OTHER,0,,0,OTHER
NCT04213196,INDUSTRY;OTHER,1,China,1,INDUSTRY
NCT00526773,OTHER,0,United States,1,OTHER
NCT02312297,INDUSTRY,0,,0,INDUSTRY
NCT02203591,INDUSTRY,0,United States,1,INDUSTRY
NCT01286766,OTHER,0,South Korea,1,OTHER
NCT04660851,OTHER,0,United States,1,OTHER
NCT01683747,FED;UNKNOWN,1,United States,1,FED
NCT02041065,OTHER;UNKNOWN;INDIV,2,Sweden,1,OTHER
NCT03895619,OTHER,2,Uganda,1,OTHER
NCT01660542,OTHER,0,South Korea,1,OTHER
NCT02408393,OTHER,0,France,1,OTHER
NCT02179645,INDUSTRY,1,United Kingdom,1,INDUSTRY
NCT01564108,OTHER;INDUSTRY,1,United Kingdom,1,OTHER
NCT02780856,INDUSTRY;UNKNOWN,1,United Kingdom,1,INDUSTRY
NCT00401687,INDUSTRY,0,United States,1,INDUSTRY
NCT01149746,INDUSTRY,0,Canada,1,INDUSTRY
NCT02565979,OTHER;INDUSTRY,2,Netherlands,1,OTHER
NCT02666053,INDUSTRY,1,United States,1,INDUSTRY
NCT03086057,OTHER,1,United States,1,OTHER
NCT02234544,OTHER,0,Brazil,1,OTHER
NCT00320489,INDUSTRY,0,United States;Argentina;Brazil;Canada;France;Greece;Portugal;Puerto Rico;Romania;Slovakia;Spain;Taiwan,12,INDUSTRY
NCT01825512,OTHER,1,Albania;Cyprus;Egypt;Greece;Italy;Tunisia;United Kingdom,7,OTHER
NCT01151696,OTHER,0,France,1,OTHER
NCT03773679,OTHER,0,,0,OTHER
NCT00829582,OTHER,0,United States,1,OTHER
NCT03895424,OTHER;INDUSTRY,1,Switzerland,1,OTHER
NCT05519514,INDUSTRY,0,India,1,INDUSTRY
NCT00140946,INDUSTRY,0,,0,INDUSTRY
NCT02649439,NIH,0,United States,1,NIH
NCT01619774,OTHER;INDUSTRY,2,United States,1,OTHER
NCT02113020,INDUSTRY,0,Japan,1,INDUSTRY
NCT03319056,OTHER,0,China,1,OTHER
NCT00681343,OTHER;INDUSTRY,1,United States,1,OTHER
